SLIPID,SLIPTIMESTAMP,PLAYER_ID,CURRENTSF,LOGSF,STAKE,GGR,BETODD,SPORTNAMEENGLISH,LEAGUENAMEENGLISH,EVENTDESCRIPTION,GAMEDESCRIPTION,Market Name,Market Name Corners,RESULTDESCRIPTION,SRC_EVENT_ID,GOAL_EXP_HOME,GOAL_EXP_AWAY,DRAW_FACTOR,FIRST_HALF_GOALS_PERC,INJURY_TIME_1ST_HALF,INJURY_TIME_2ND_HALF,MINUTES,Data Set,Default 1st Half Injury Time,1st Half Injury Time change?,Magnitude of change,Magnitude of change relative
7829747458,0.010763889,706183571,0.01,1,198.6672692,198.6672692,1.1,Football,Premier League,Chelsea - Wolverhampton Wanderers,Total Corners,Total Corners,Total Corners,"Over 10,5",7531969,2.3458,1.0493,0.9716,0.437,6,7,52,Dynamic,4,1st Half Inj Time increased,2,2
7617916663,0.037141204,703014811,0.01,1,27.774705,-14.16509955,1.51,Football,Liga Profesional de Futbol,CA Boca Juniors - CD Godoy Cruz,Total Corners,Total Corners,Total Corners,"Under 8,5",7507102,1.3375,0.6751,0.9549,0.4795,2,5,22,Dynamic,2,1st Half Inj Time decreased,1,-1
7713486705,0.004907407,549171376,0.06,0.06,44.0779528,-39.67015752,1.9,Football,Premier League,Manchester United - Nottingham Forest,Manchester United - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 4,5",7513307,2.0107,0.756,0.9425,0.437,1,7,79,Dynamic,4,1st Half Inj Time decreased,3,-3
7709983037,0.02837963,703064726,0.01,0.99,118,118,2.55,Football,LaLiga,RC Celta de Vigo - RCD Mallorca,RC Celta de Vigo - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 2,5",7520573,1.3358,0.9372,0.9589,0.437,4,7,81,Dynamic,4,No change in 1st Half Inj Time,0,0
7810297812,0.0246875,703624935,0.01,0.01,2,2,4.33,Football,Serie A,AC Monza - ACF Fiorentina,Total Corners,Total Corners,Total Corners,"Over 11,5",7532975,0.8421,1.4869,0.9236,0.3967,2,6,45,Dynamic,3,1st Half Inj Time decreased,1,-1
7812784877,0.003599537,703624935,0.01,0.01,2,2,5,Football,Premier League,Chelsea - AFC Bournemouth,Total Corners,Total Corners,Total Corners,"Over 13,5",7530722,2.5919,0.7658,0.9528,0.437,5,7,74,Dynamic,4,1st Half Inj Time increased,1,1
7700434780,0.036412037,623360917,0.01,1,110,110,2.25,Football,LaLiga,RCD Mallorca - FC Barcelona,FC Barcelona - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 6,5",7519500,0.9113,1.9551,0.9522,0.437,2,7,45,Dynamic,4,1st Half Inj Time decreased,2,-2
7700359369,0.01943287,515557372,0.01,0.01,0.96163328,0.96163328,2.2,Football,LaLiga,RCD Mallorca - FC Barcelona,RCD Mallorca - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Over 3,5",7519500,0.8516,1.9793,0.9522,0.4499,4,7,27,Dynamic,4,1st Half Inj Time decreased,2,-2
7899963711,0.03150463,705226934,0.01,1,73.8022794,-92.25284925,2.25,Football,Super Lig,Adana Demirspor - Antalyaspor AS,Adana Demirspor - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 1,5",7558189,0.7912,2.4006,0.9411,0.4812,2,5,42,Dynamic,2,1st Half Inj Time increased,4,4
7853702313,0.023576389,708556195,0.01,0.3,286.6398227,-166.2512275,1.58,Football,UEFA Champions League,Inter Milan - AS Monaco,AS Monaco FC - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 0,5",7542125,2.2617,0.7335,0.9383,0.437,3,5,72,Dynamic,2,1st Half Inj Time increased,1,1
7851533327,0.032488426,708515322,0.01,0.3,160.87959,160.87959,1.61,Football,"Liga MX, Clausura",Club Necaxa - Cruz Azul,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 1,5",7538857,1.0725,1.5075,0.946,0.4701,2,5,39,Dynamic,2,1st Half Inj Time increased,5,5
7853641302,0.008888889,708515322,0.01,1,43.64147644,7.53466834,1.73,Football,UEFA Champions League,Manchester City - Club Brugge,Total Corners,Total Corners,Total Corners,"Over 8,5",7542138,3.1965,0.7852,0.9489,0.437,2,5,56,Dynamic,2,No change in 1st Half Inj Time,0,0
7754271965,0.027743056,577144951,0.01,1,154.54205,-55.88085986,2.15,Football,Serie A,US Lecce - SS Lazio,US Lecce - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Over 6,5",7526960,0.7103,1.6666,0.9544,0.3845,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7903454807,0.032777778,707128719,0.3,0.3,16.622135,16.622135,1.71,Football,Bundesliga,Bayer Leverkusen - Bayern Munich,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 2,5",7543414,1.3001,1.5016,0.9357,0.4526,3,6,17,Dynamic,3,1st Half Inj Time decreased,2,-2
7904848471,0.031111111,707128719,0.3,0.3,16.622135,-25.76430925,2.55,Football,"Primera A, Apertura",Millonarios FC - Independiente Medellin,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 3,5",7558202,1.4061,0.8519,0.9819,0.4553,2,5,34,Dynamic,2,1st Half Inj Time increased,3,3
7648921169,0.009918981,552342794,0.3,0.3,27.7829198,-22.22633584,1.8,Football,Brasileiro Serie A,CA Paranaense PR - CA Mineiro MG,CA Paranaense PR - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 4,5",7512814,1.2501,1.1093,0.9433,0.437,5,5,83,Dynamic,2,1st Half Inj Time increased,3,3
7652181564,0.001319444,410333913,0.3,0.3,1,-0.15,1.15,Football,UEFA Nations League,Italy - France,Total Corners,Total Corners,Total Corners,"Under 8,5",7511848,1.1943,0.8407,0.9531,0.437,1,5,56,Dynamic,2,1st Half Inj Time decreased,1,-1
7837102966,0.017268519,708414932,0.01,0.3,240.303405,240.303405,1.55,Football,UEFA Europa League,Qarabag FK - Fotbal Club FCSB,Fotbal Club FCSB - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7530348,1.7504,1.0047,0.9209,0.437,4,5,77,Dynamic,2,1st Half Inj Time increased,2,2
7842315100,0.028449074,581338755,0.01,0.01,2,2,4.75,Football,Premier League,Southampton FC - Newcastle United,Total Corners,Total Corners,Total Corners,"Under 10,5",7532686,0.9089,1.7712,0.9586,0.437,3,7,81,Dynamic,4,1st Half Inj Time decreased,1,-1
7770901448,0.01630787,703333479,0.3,0.3,3.73300375,-3.91965394,2.05,Football,Serie A,Cagliari - Inter Milan,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 6,5",7529483,0.782,2.1666,0.9721,0.4497,3,6,23,Dynamic,3,No change in 1st Half Inj Time,0,0
7916400759,0.014131944,708450125,0.01,0.01,2,2,2.7,Football,UEFA Conference League,Pafos FC - AC Omonia Nicosia,Pafos FC - Total Corners,Medium Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 6,5",7542283,1.7,1.016,0.8953,0.437,2,5,75,Dynamic,2,No change in 1st Half Inj Time,0,0
7922929741,0.02369213,708450125,0.01,0.01,2,-5.2,3.6,Football,Serie A,Inter Milan - Genoa CFC,Total Corners,Total Corners,Total Corners,"Over 12,5",7560746,2.1005,0.5449,0.9551,0.4056,1,6,45,Dynamic,3,1st Half Inj Time decreased,2,-2
7880892262,0.019131944,708450125,0.01,0.01,2,2,3.1,Football,FA Cup,Leyton Orient - Manchester City,Total Corners,Total Corners,Total Corners,"Over 13,5",7538932,0.7508,2.8266,0.9157,0.4601,2,5,11,Dynamic,2,1st Half Inj Time increased,4,4
7892102928,0.013321759,708450125,0.01,0.01,2,2,2.95,Football,UEFA Champions League,Stade Brest 29 - Paris Saint-Germain,Total Corners,Total Corners,Total Corners,"Under 7,5",7556119,0.9113,2.0928,0.9655,0.437,2,5,72,Dynamic,2,No change in 1st Half Inj Time,0,0
7832299546,0.013576389,708365815,0.01,0.3,56.6814,56.6814,4,Football,UEFA Champions League,Benfica Lisbon - FC Barcelona,Total Corners,Total Corners,Total Corners,"Under 6,5",7530371,1.3552,1.9528,0.9219,0.437,4,5,58,Dynamic,2,1st Half Inj Time increased,2,2
7644887415,0.023310185,703363468,0.01,1,33.8259955,-43.97379415,2.3,Football,UEFA Nations League,San Marino - Gibraltar,Total Corners,Total Corners,Total Corners,"Under 5,5",7511829,0.9061,0.6604,0.9282,0.4703,2,5,46,Dynamic,2,No change in 1st Half Inj Time,0,0
7754304200,0.034907407,477625186,0.01,0.01,0.12109166,-0.0363275,1.29,Football,Serie A,US Lecce - SS Lazio,Total Corners,Total Corners,Total Corners,"Over 8,5",7526960,0.7103,1.6666,0.9544,0.3845,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7639490689,0.017743056,703120748,0.3,0.3,23.5004,-27.02546,2.15,Football,UEFA Champions League - Women,Celtic LFC (Women) - Chelsea (Women),1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 6,5",7511786,0.3231,3.628,0.9625,0.4628,2,5,23,Dynamic,2,1st Half Inj Time increased,1,1
7684232059,0.019409722,703650378,0.01,0.99,200,200,1.9,Football,UEFA Europa League,Manchester United - FK Bodo/Glimt,Manchester United - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 5,5",7507848,2.7823,0.6883,0.9674,0.4642,2,5,26,Dynamic,2,1st Half Inj Time decreased,1,-1
7689088038,0.024664352,472783112,0.01,0.01,0.99701815,0.99701815,2.15,Football,LaLiga,FC Barcelona - UD Las Palmas,Total Corners,Total Corners,Total Corners,"Over 8,5",7513980,3.4271,0.7742,0.9344,0.4724,4,7,32,Dynamic,4,No change in 1st Half Inj Time,0,0
7902964298,0.005381944,709215698,0.01,1,50,-36,1.72,Football,LaLiga,CA Osasuna - Real Madrid,CA Osasuna - Total Corners,Medium Dog - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7557324,1.0291,1.9711,0.9594,0.437,2,7,45,Dynamic,4,1st Half Inj Time decreased,2,-2
7797338033,0.027708333,707929009,0.3,0.3,0.788561,0.788561,8.75,Football,EFL Cup,Tottenham Hotspur - Liverpool,Most Corners,Most Corners,Most Corners,Liverpool FC,7531244,1.1771,2.4519,0.964,0.437,1,5,72,Dynamic,2,1st Half Inj Time decreased,1,-1
7797338031,0.027708333,707929009,0.3,0.3,3.942805,-4.53422575,2.15,Football,EFL Cup,Tottenham Hotspur - Liverpool,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 1,5",7531244,1.1771,2.4519,0.964,0.437,1,5,72,Dynamic,2,1st Half Inj Time decreased,1,-1
7674457665,0.028530093,557158132,0.3,0.06,1,-0.12,1.12,Football,Serie A,FC Empoli - Udinese Calcio,Total Corners,Total Corners,Total Corners,"Under 11,5",7510671,0.8505,1.2285,0.8929,0.437,1,6,53,Dynamic,3,1st Half Inj Time decreased,2,-2
7934056597,0.016111111,709422603,0.3,0.3,82.502155,-173.2545255,3.1,Football,Premier League,Manchester United - Ipswich Town,Total Corners,Total Corners,Total Corners,"Over 9,5",7545620,1.2841,0.8343,0.9429,0.3525,4,7,45,Dynamic,4,No change in 1st Half Inj Time,0,0
7608196465,0.035763889,521449926,0.01,1,390.5403145,390.5403145,2.25,Football,LaLiga,Sevilla FC - Real Sociedad,Real Sociedad - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 10,5",6581052,0.9516,1.2092,0.937,0.437,2,7,59,Dynamic,4,1st Half Inj Time decreased,2,-2
7648740323,0.007615741,558375814,0.01,0.01,1.0018194,-0.75177313,1.75,Football,Brasileiro Serie A,CA Paranaense PR - CA Mineiro MG,CA Paranaense PR - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 2,5",7512814,1.2405,1.072,0.9433,0.4518,2,5,40,Dynamic,2,1st Half Inj Time increased,3,3
7765736972,0.019861111,703774574,0.01,0.99,1.75,-1.14,1.65,Football,Championship,Sheffield United - Burnley,Burnley FC - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Over 3,5",7528881,1.2758,0.8799,0.9471,0.437,1,6,71,Dynamic,3,1st Half Inj Time decreased,2,-2
7898006907,0.021365741,709159642,0.01,1,374.6923763,-374.6923763,2,Football,UEFA Europa League,AZ Alkmaar - Galatasaray SK,Galatasaray SK - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 1,5",7556205,1.6689,0.7049,0.7218,0.437,2,5,72,Dynamic,2,No change in 1st Half Inj Time,0,0
7892484678,0.016030093,708581094,0.3,0.3,66.807916,66.807916,1.75,Football,UEFA Champions League,Manchester City - Real Madrid,Total Corners,Total Corners,Total Corners,"Over 13,5",7556122,1.8842,1.4862,0.9629,0.437,4,5,62,Dynamic,2,1st Half Inj Time increased,2,2
7937209512,0.026539352,707734104,0.01,0.01,0.99078072,-3.07142023,4.1,Football,Recopa Sudamericana,Botafogo FR RJ - Racing Club Avellaneda,Total Corners,Total Corners,Total Corners,"Over 14,5",7533938,1.6363,0.8787,0.981,0.4259,2,5,7,Dynamic,2,1st Half Inj Time increased,1,1
7791088048,0.008796296,706683458,0.3,0.3,22.17935291,-28.83315878,2.3,Football,Premier League,Liverpool - Manchester United,Manchester United - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 7,5",7527668,2.0627,1.1041,0.9757,0.437,2,7,83,Dynamic,4,1st Half Inj Time decreased,2,-2
7615210837,0.021180556,703103583,0.3,0.3,86.50041954,-86.50041954,2,Football,Brasileiro Serie A,EC Bahia BA - Sao Paulo FC SP,Total Corners,Total Corners,Total Corners,"Over 12,5",7501236,1.415,0.9978,0.9598,0.437,4,5,45,Dynamic,2,1st Half Inj Time increased,2,2
7812868141,0.024444444,700183491,0.01,0.01,2,2,2.95,Football,Premier League,Nottingham Forest - Liverpool,Total Corners,Total Corners,Total Corners,"Under 6,5",7530723,0.8049,2.0716,0.9396,0.437,1,7,77,Dynamic,4,1st Half Inj Time decreased,3,-3
7611801535,0.00994213,700027326,0.3,0.3,1.5940421,1.5940421,1.63,Football,Brasileiro Serie A,SC Corinthians SP - SE Palmeiras SP,SC Corinthians SP - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Over 3,5",7501750,1.0046,1.5129,0.946,0.437,5,5,48,Dynamic,2,1st Half Inj Time increased,3,3
7726955611,0.041053241,700027326,0.3,0.3,4.6923198,-3.37847026,1.72,Football,Copa Argentina,Velez Sarsfield - CA Central Cordoba SdE,Velez Sarsfield - Total Corners,Medium Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 7,5",7525835,1.3056,0.7614,0.9589,0.4321,2,5,44,Dynamic,2,No change in 1st Half Inj Time,0,0
7804597343,0.01837963,700183491,0.01,0.01,1.8,1.8,3.75,Football,FA Cup,Manchester City - Salford City,Total Corners,Total Corners,Total Corners,"Under 6,5",7525520,3.2549,0.5744,1.0873,0.437,3,5,80,Dynamic,2,1st Half Inj Time increased,1,1
7812486602,0.012719907,700183491,0.01,0.01,1.7,1.7,6.75,Football,Bundesliga,Holstein Kiel - Borussia Dortmund,Total Corners,Total Corners,Total Corners,"Over 12,5",7531687,0.869,2.1308,0.9518,0.437,4,6,81,Dynamic,3,1st Half Inj Time increased,1,1
7801385263,0.023263889,707462442,0.01,1,48.5814187,-36.43606403,1.75,Football,Ligue 1,AJ Auxerre - Lille OSC,Most Corners,Most Corners,Most Corners,Lille OSC,7529855,0.8323,1.6994,0.9274,0.4611,3,6,28,Dynamic,3,1st Half Inj Time decreased,1,-1
7658387743,0.000833333,702127027,0.01,1,5.32460598,5.32460598,2.37,Football,Brasileiro Serie A,SC Corinthians SP - Cruzeiro EC MG,Total Corners,Total Corners,Total Corners,"Over 9,5",7511164,1.7503,0.8528,0.9591,0.437,5,5,45,Dynamic,2,1st Half Inj Time increased,3,3
7725869852,0.017835648,703966129,0.01,1,69.44633304,69.44633304,1.98,Football,FIFA Intercontinental Cup,Botafogo FR RJ - CF Pachuca,Botafogo FR RJ - Total Corners,Strong Jolly - Total Corners,Strong Corner Jolly - Total Corners,"Under 7,5",7523709,1.8357,0.7279,0.9189,0.437,3,5,65,Dynamic,2,1st Half Inj Time increased,1,1
7925880551,0.002662037,708695474,0.3,0.3,26.775584,-26.24007232,1.98,Football,Bundesliga,Bayern Munich - Eintracht Frankfurt,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 1,5",7558267,2.9083,0.8465,0.9829,0.4438,3,6,33,Dynamic,3,1st Half Inj Time increased,3,3
7684232348,0.019479167,703645088,0.01,0.99,277.2,277.2,1.9,Football,UEFA Europa League,Manchester United - FK Bodo/Glimt,Manchester United - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 5,5",7507848,2.7823,0.6883,0.9674,0.4642,2,5,26,Dynamic,2,1st Half Inj Time decreased,1,-1
7858803733,0.035902778,708725978,0.01,0.3,10.13177143,-1.32899809,1.77,Football,LaLiga,CD Leganes - Rayo Vallecano,CD Leganes - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7539889,0.9805,1.2171,0.9411,0.4353,3,7,45,Dynamic,4,1st Half Inj Time decreased,1,-1
7858802689,0.03556713,708725978,0.01,0.3,10.40966771,-1.36496114,1.77,Football,LaLiga,CD Leganes - Rayo Vallecano,CD Leganes - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7539889,0.9805,1.2171,0.9411,0.4353,3,7,45,Dynamic,4,1st Half Inj Time decreased,1,-1
7597462120,0.034398148,649227968,0.3,0.3,4.7991243,-1.6397008,1.72,Football,CONMEBOL Copa Sudamericana,Racing Club Avellaneda - SC Corinthians SP,Total Corners,Total Corners,Total Corners,"Under 6,5",6563533,1.197,0.9056,0.9474,0.437,2,5,59,Dynamic,2,No change in 1st Half Inj Time,0,0
7931244633,0.037962963,703370092,0.01,0.01,2,2,2.9,Football,DFB Pokal,Arminia Bielefeld - Werder Bremen,Total Corners,Total Corners,Total Corners,"Over 11,5",7529755,1.0141,1.7708,0.948,0.437,2,5,50,Dynamic,2,No change in 1st Half Inj Time,0,0
7832293436,0.011724537,708371540,0.01,0.3,133.368,-260.0676,2.95,Football,UEFA Champions League,Atletico Madrid - Bayer Leverkusen,Total Corners,Total Corners,Total Corners,"Under 7,5",7530396,0.9292,1.3044,0.9253,0.437,2,5,54,Dynamic,2,No change in 1st Half Inj Time,0,0
7739768761,0.023321759,605398225,0.3,1,21.914,21.914,5.5,Football,LaLiga,FC Barcelona - CD Leganes,Total Corners,Total Corners,Total Corners,"Over 12,5",7523748,3.8682,0.3821,0.827,0.437,5,7,68,Dynamic,4,1st Half Inj Time increased,1,1
7812497973,0.014699074,703370092,0.01,0.01,2,2,4.1,Football,Bundesliga,Holstein Kiel - Borussia Dortmund,Total Corners,Total Corners,Total Corners,"Over 11,5",7531687,0.9904,2.2331,0.9518,0.437,4,6,84,Dynamic,3,1st Half Inj Time increased,1,1
7801444673,0.04099537,703370092,0.01,0.01,2,-6.66,4.33,Football,Ligue 1,AJ Auxerre - Lille OSC,Total Corners,Total Corners,Total Corners,"Over 14,5",7529855,0.8697,1.6606,0.9274,0.437,2,6,45,Dynamic,3,1st Half Inj Time decreased,1,-1
7939338848,0.001956019,709612025,0.01,0.99,117.2,117.2,2.15,Football,Serie A,ACF Fiorentina - US Lecce,US Lecce - Total Corners,Slight Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 3,5",7564951,1.3147,0.855,0.9364,0.437,2,6,55,Dynamic,3,1st Half Inj Time decreased,1,-1
7786460033,0.031967593,704902998,0.01,1,46.530111,46.530111,2,Football,Premier League,Tottenham Hotspur - Newcastle United,Most Corners,Most Corners,Most Corners,Tottenham Hotspur,7526873,1.6073,2.2622,0.9418,0.4553,4,7,15,Dynamic,4,No change in 1st Half Inj Time,0,0
7853536283,0.033483796,708303902,0.01,1,113.988931,113.988931,1.77,Football,UEFA Champions League,Girona FC - Arsenal,Girona FC - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 3,5",7542120,0.7684,1.9347,0.9633,0.4264,1,5,45,Dynamic,2,1st Half Inj Time decreased,1,-1
7867963457,0.008159722,708419880,0.3,0.3,9.25890224,-4.35168405,1.47,Football,Super Lig,Gaziantep FK - Galatasaray SK,Total Corners,Total Corners,Total Corners,"Over 12,5",7541632,1.0326,2.4913,0.9558,0.437,5,5,48,Dynamic,2,1st Half Inj Time increased,3,3
7904595764,0.035787037,709334246,0.01,1,136.6339497,136.6339497,3.3,Football,"Liga MX, Clausura",Atlas FC - Puebla FC,Total Corners,Total Corners,Total Corners,"Under 8,5",7557301,1.5379,0.9546,0.9577,0.5221,7,5,50,Dynamic,2,1st Half Inj Time increased,5,5
7814633661,0.032685185,512905192,0.3,0.3,77,-33.88,1.44,Football,Bundesliga,VfL Bochum - FC St. Pauli,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 7,5",7531685,1.3456,1.2751,0.9226,0.4393,3,6,16,Dynamic,3,1st Half Inj Time decreased,2,-2
7812868112,0.02443287,651317703,0.01,0.01,2,2,2.95,Football,Premier League,Nottingham Forest - Liverpool,Total Corners,Total Corners,Total Corners,"Under 6,5",7530723,0.8049,2.0716,0.9396,0.437,1,7,77,Dynamic,4,1st Half Inj Time decreased,3,-3
7921411934,0.013888889,651317703,0.01,0.01,2,-3.3,2.65,Football,LaLiga,Deportivo Alaves - Espanyol Barcelona,Espanyol Barcelona - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 0,5",7560956,1.243,0.6763,0.9523,0.4076,1,7,62,Dynamic,4,1st Half Inj Time decreased,3,-3
7765092334,0.029201389,704340723,0.01,1,5,5,3.9,Football,Premier League,Manchester City - Everton FC,Total Corners,Total Corners,Total Corners,"Under 11,5",7523287,2.4176,0.685,0.9602,0.4135,1,7,53,Dynamic,4,1st Half Inj Time decreased,3,-3
7887440458,0.028425926,707310235,0.01,1,4.1583525,-3.86726783,1.93,Football,LaLiga,Sevilla FC - FC Barcelona,FC Barcelona - Total Corners,Medium Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 6,5",7544072,1.0974,1.7402,0.9628,0.437,4,7,76,Dynamic,4,No change in 1st Half Inj Time,0,0
7712791177,0.027349537,632008838,0.01,1,15.742126,15.742126,2.15,Football,Premier League,Crystal Palace - Manchester City,Crystal Palace - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 3,5",7513276,0.9617,1.9315,0.9257,0.437,3,7,78,Dynamic,4,1st Half Inj Time decreased,1,-1
7729254169,0.019652778,632008838,0.01,0.3,39.4728075,-34.34134253,1.87,Football,UEFA Europa League,Real Sociedad - FC Dynamo Kyiv,FC Dynamo Kyiv - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Under 1,5",7516342,2.1633,0.636,0.9907,0.437,2,5,69,Dynamic,2,No change in 1st Half Inj Time,0,0
7725856023,0.014710648,632008838,0.01,0.3,78.20533,-101.666929,2.3,Football,FIFA Intercontinental Cup,Botafogo FR RJ - CF Pachuca,CF Pachuca - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 1,5",7523709,1.8357,0.7279,0.9189,0.437,3,5,61,Dynamic,2,1st Half Inj Time increased,1,1
7832285892,0.00912037,708310357,0.01,0.3,1.5936076,0.3139407,2.95,Football,Championship,Swansea City - Sheffield United,Total Corners,Total Corners,Total Corners,"Over 6,5",7535910,0.9465,1.2144,0.9531,0.437,2,6,70,Dynamic,3,1st Half Inj Time decreased,1,-1
7832293501,0.011736111,708310357,0.01,0.3,111.552532,-223.105064,3,Football,UEFA Champions League,Atletico Madrid - Bayer Leverkusen,Total Corners,Total Corners,Total Corners,"Under 7,5",7530396,0.9292,1.3044,0.9253,0.437,2,5,54,Dynamic,2,No change in 1st Half Inj Time,0,0
7876817039,0.037222222,708958717,0.01,0.3,166.26623,-29.13815681,1.7,Football,Paulista Serie A1,SE Palmeiras SP - SC Corinthians SP,Most Corners,Most Corners,Most Corners,SE Palmeiras SP,7542737,1.7826,0.8969,0.9435,0.437,2,5,63,Dynamic,2,No change in 1st Half Inj Time,0,0
7752929858,0.019594907,703574871,0.01,0.99,150,150,2,Football,Bundesliga,Eintracht Frankfurt - 1. FSV Mainz 05,1. FSV Mainz 05 - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 0,5",7525116,2.1386,0.85,0.9446,0.437,4,6,45,Dynamic,3,1st Half Inj Time increased,1,1
7873896487,0.039884259,708496207,0.01,0.3,37.83684578,-47.29605723,2.25,Football,Carioca,AA Portuguesa RJ - CR Flamengo RJ,AA Portuguesa RJ - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 8,5",7542343,0.908,2.8425,0.9843,0.5741,3,5,52,Dynamic,2,No change in 1st Half Inj Time,0,0
7873896487,0.039884259,708496207,0.01,0.3,37.83684578,-47.29605723,2.25,Football,Carioca,AA Portuguesa RJ - CR Flamengo RJ,AA Portuguesa RJ - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 8,5",7542343,0.908,2.8425,0.9843,0.5741,3,5,45,Dynamic,2,No change in 1st Half Inj Time,0,0
7941911424,0.023599537,709422603,0.3,0.3,82.26266,82.26266,2.7,Football,Bundesliga,FC St. Pauli - Borussia Dortmund,Total Corners,Total Corners,Total Corners,"Over 11,5",7560846,1.0242,1.8659,0.9315,0.4481,1,6,45,Dynamic,3,1st Half Inj Time decreased,2,-2
7882345548,0.026122685,708688757,0.01,0.99,25,25,4.1,Football,Serie A,Empoli FC - AC Milan,Total Corners,Total Corners,Total Corners,"Under 5,5",7544053,1.0304,2.0327,0.9207,0.4531,3,6,36,Dynamic,3,No change in 1st Half Inj Time,0,0
7865470976,0.037638889,707891027,0.3,0.3,16.34684,-7.6830148,1.47,Football,Premier League,Arsenal - Manchester City,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 2,5",7535303,1.4657,1.2119,0.9634,0.4565,4,7,24,Dynamic,4,1st Half Inj Time decreased,3,-3
7851194057,0.038043981,707891027,0.3,0.3,8.0439795,-4.8263877,1.6,Football,Paulista Serie A1,SE Palmeiras SP - Red Bull Bragantino SP,SE Palmeiras SP - Total Corners,Medium Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 8,5",7538868,1.9697,1.1202,0.9644,0.437,1,5,66,Dynamic,2,1st Half Inj Time decreased,1,-1
7873992964,0.022326389,708946921,0.01,1,82.5076593,82.5076593,2.2,Football,Carioca,AA Portuguesa RJ - CR Flamengo RJ,CR Flamengo RJ - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7542343,0.7099,2.029,0.9843,0.437,3,5,68,Dynamic,2,No change in 1st Half Inj Time,0,0
7902964295,0.005381944,709363600,0.01,0.3,126.328226,-90.95632272,1.72,Football,LaLiga,CA Osasuna - Real Madrid,CA Osasuna - Total Corners,Medium Dog - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7557324,1.0291,1.9711,0.9594,0.437,2,7,45,Dynamic,4,1st Half Inj Time decreased,2,-2
